rock_type,sigma_log10_K,p_sigma_log10_K
Clay,1.07,0.0859252578871442
Clay,1.071,0.0920945429760416
Clay,1.072,0.0982638280649376
Clay,1.073,0.106204749226957
Clay,1.074,0.115361843006828
Clay,1.075,0.124518936786702
Clay,1.076,0.133676030566573
Clay,1.077,0.144302986899406
Clay,1.078,0.155624633314905
Clay,1.079,0.166946279730406
Clay,1.08,0.178267926145905
Clay,1.081,0.189269695400344
Clay,1.082,0.200173292636042
Clay,1.083,0.211076889871741
Clay,1.084,0.221980487107438
Clay,1.085,0.23432226153255
Clay,1.086,0.246915303696498
Clay,1.087,0.259508345860449
Clay,1.088,0.272101388024397
Clay,1.089,0.290440502511279
Clay,1.09,0.309163488218061
Clay,1.091,0.327886473924847
Clay,1.092,0.346775870917531
Clay,1.093,0.372585203882415
Clay,1.094,0.398394536847293
Clay,1.095,0.424203869812176
Clay,1.096,0.450660681893906
Clay,1.097,0.482378261800072
Clay,1.098,0.51409584170623
Clay,1.099,0.545813421612395
Clay,1.1,0.579715290478524
Clay,1.101,0.622594586970138
Clay,1.102,0.665473883461742
Clay,1.103,0.708353179953356
Clay,1.104,0.755348976591008
Clay,1.105,0.812836131239785
Clay,1.106,0.87032328588855
Clay,1.107,0.927810440537327
Clay,1.108,0.987790246079563
Clay,1.109,1.0520526379973
Clay,1.11,1.11631502991503
Clay,1.111,1.18057742183277
Clay,1.112,1.24546789600892
Clay,1.113,1.31111369324588
Clay,1.114,1.37675949048282
Clay,1.115,1.44240528771977
Clay,1.116,1.51016125456733
Clay,1.117,1.57971392380074
Clay,1.118,1.64926659303415
Clay,1.119,1.71881926226757
Clay,1.12,1.79379776366877
Clay,1.121,1.87201480864515
Clay,1.122,1.95023185362151
Clay,1.123,2.02844889859789
Clay,1.124,2.11442195596926
Clay,1.125,2.20352724911556
Clay,1.126,2.29263254226185
Clay,1.127,2.38173783540815
Clay,1.128,2.47535472751894
Clay,1.129,2.57011057721147
Clay,1.13,2.66486642690399
Clay,1.131,2.75962227659652
Clay,1.132,2.85819979166464
Clay,1.133,2.95727615243446
Clay,1.134,3.05635251320426
Clay,1.135,3.15542887397408
Clay,1.136,3.26369839698105
Clay,1.137,3.37224593900731
Clay,1.138,3.48079348103355
Clay,1.139,3.58996372311347
Clay,1.14,3.70948366953369
Clay,1.141,3.82900361595393
Clay,1.142,3.94852356237415
Clay,1.143,4.06943511346366
Clay,1.144,4.19869629256878
Clay,1.145,4.32795747167392
Clay,1.146,4.45721865077904
Clay,1.147,4.58682405874601
Clay,1.148,4.71758866476049
Clay,1.149,4.84835327077499
Clay,1.15,4.97911787678946
Clay,1.151,5.10759140071378
Clay,1.152,5.23108431139853
Clay,1.153,5.3545772220833
Clay,1.154,5.47807013276805
Clay,1.155,5.59907669258044
Clay,1.156,5.71637191889557
Clay,1.157,5.83366714521067
Clay,1.158,5.95096237152581
Clay,1.159,6.07087669356804
Clay,1.16,6.193546851275
Clay,1.161,6.31621700898194
Clay,1.162,6.43888716668889
Clay,1.163,6.5685466032853
Clay,1.164,6.70340625420906
Clay,1.165,6.83826590513278
Clay,1.166,6.97312555605654
Clay,1.167,7.10142967208821
Clay,1.168,7.22634903123203
Clay,1.169,7.35126839037582
Clay,1.17,7.47618774951964
Clay,1.171,7.57643043413227
Clay,1.172,7.66825325604399
Clay,1.173,7.7600760779557
Clay,1.174,7.85189889986743
Clay,1.175,7.91028014624953
Clay,1.176,7.96189439146565
Clay,1.177,8.01350863668177
Clay,1.178,8.06512288189789
Clay,1.179,8.09329232459901
Clay,1.18,8.11936223274654
Clay,1.181,8.14543214089408
Clay,1.182,8.17156042709179
Clay,1.183,8.21254592705672
Clay,1.184,8.25353142702167
Clay,1.185,8.29451692698661
Clay,1.186,8.33824311017088
Clay,1.187,8.40967402589825
Clay,1.188,8.48110494162563
Clay,1.189,8.552535857353
Clay,1.19,8.62324885019113
Clay,1.191,8.69060355929171
Clay,1.192,8.7579582683923
Clay,1.193,8.82531297749289
Clay,1.194,8.87704410133047
Clay,1.195,8.8848193173759
Clay,1.196,8.89259453342132
Clay,1.197,8.90036974946675
Clay,1.198,8.88768764371547
Clay,1.199,8.83673425617598
Clay,1.2,8.78578086863647
Clay,1.201,8.73482748109698
Clay,1.202,8.686498955203
Clay,1.203,8.64158747892865
Clay,1.204,8.59667600265429
Clay,1.205,8.55176452637993
Clay,1.206,8.51753007745835
Clay,1.207,8.4931297326775
Clay,1.208,8.46872938789663
Clay,1.209,8.44432904311578
Clay,1.21,8.40549862511229
Clay,1.211,8.35731193382576
Clay,1.212,8.30912524253923
Clay,1.213,8.2609385512527
Clay,1.214,8.18505199034772
Clay,1.215,8.09688045901875
Clay,1.216,8.00870892768976
Clay,1.217,7.9205373963608
Clay,1.218,7.82077556093373
Clay,1.219,7.71772301102657
Clay,1.22,7.61467046111939
Clay,1.221,7.51161791121224
Clay,1.222,7.41564472281878
Clay,1.223,7.32077668362092
Clay,1.224,7.22590864442305
Clay,1.225,7.13104060522519
Clay,1.226,7.03788892858561
Clay,1.227,6.94482554220111
Clay,1.228,6.85176215581658
Clay,1.229,6.75863568806068
Clay,1.23,6.66387574479297
Clay,1.231,6.56911580152527
Clay,1.232,6.47435585825755
Clay,1.233,6.38124659404712
Clay,1.234,6.29987549202168
Clay,1.235,6.21850438999626
Clay,1.236,6.13713328797082
Clay,1.237,6.05596467086237
Clay,1.238,5.97556057624415
Clay,1.239,5.89515648162595
Clay,1.24,5.81475238700774
Clay,1.241,5.73031802011511
Clay,1.242,5.63627505707152
Clay,1.243,5.54223209402794
Clay,1.244,5.44818913098435
Clay,1.245,5.35030994739989
Clay,1.246,5.24621411924659
Clay,1.247,5.14211829109331
Clay,1.248,5.03802246294001
Clay,1.249,4.92555738197882
Clay,1.25,4.80356746100188
Clay,1.251,4.68157754002497
Clay,1.252,4.55958761904803
Clay,1.253,4.43609913071194
Clay,1.254,4.31140331602285
Clay,1.255,4.18670750133378
Clay,1.256,4.06201168664469
Clay,1.257,3.94812294521781
Clay,1.258,3.840315248073
Clay,1.259,3.73250755092821
Clay,1.26,3.62469985378339
Clay,1.261,3.52330968868363
Clay,1.262,3.42434123378951
Clay,1.263,3.32537277889542
Clay,1.264,3.22640432400131
Clay,1.265,3.12971222473329
Clay,1.266,3.03354670411609
Clay,1.267,2.93738118349892
Clay,1.268,2.84121566288173
Clay,1.269,2.75677902039777
Clay,1.27,2.67367113970667
Clay,1.271,2.59056325901558
Clay,1.272,2.50745537832447
Clay,1.273,2.44639863805539
Clay,1.274,2.38569261174926
Clay,1.275,2.32498658544315
Clay,1.276,2.264909493135
Clay,1.277,2.21313083552231
Clay,1.278,2.16135217790962
Clay,1.279,2.10957352029693
Clay,1.28,2.05570314687198
Clay,1.281,1.99056365450852
Clay,1.282,1.92542416214506
Clay,1.283,1.86028466978159
Clay,1.284,1.79266427104555
Clay,1.285,1.71730104354989
Clay,1.286,1.64193781605425
Clay,1.287,1.56657458855859
Clay,1.288,1.49428115652947
Clay,1.289,1.42825522357782
Clay,1.29,1.36222929062618
Clay,1.291,1.29620335767452
Clay,1.292,1.23724254317619
Clay,1.293,1.18824621177945
Clay,1.294,1.13924988038273
Clay,1.295,1.09025354898599
Clay,1.296,1.04743199412965
Clay,1.297,1.01076109559284
Clay,1.298,0.974090197056031
Clay,1.299,0.937419298519216
Clay,1.3,0.904321952729571
Clay,1.301,0.873738005705424
Clay,1.302,0.843154058681283
Clay,1.303,0.812570111657136
Clay,1.304,0.782765564998414
Clay,1.305,0.75333939002871
Clay,1.306,0.723913215059014
Clay,1.307,0.69448704008931
Clay,1.308,0.665857662434165
Clay,1.309,0.637480877742131
Clay,1.31,0.609104093050104
Clay,1.311,0.58072730835807
Clay,1.312,0.554338650741701
Clay,1.313,0.528313562659995
Clay,1.314,0.502288474578294
Clay,1.315,0.476263386496588
Clay,1.316,0.453201246490081
Clay,1.317,0.430356970312628
Clay,1.318,0.407512694135179
Clay,1.319,0.3847860756491
Clay,1.32,0.368622141726335
Clay,1.321,0.352458207803566
Clay,1.322,0.336294273880801
Clay,1.323,0.320611625983172
Clay,1.324,0.30908801581223
Clay,1.325,0.297564405641286
Clay,1.326,0.286040795470344
Clay,1.327,0.274281552585646
Clay,1.328,0.261516619561838
Clay,1.329,0.248751686538027
Clay,1.33,0.23598675351422
Clay,1.331,0.223207748916542
Clay,1.332,0.210391818912267
Clay,1.333,0.19757588890799
Clay,1.334,0.184759958903715
Clay,1.335,0.173353331248124
Clay,1.336,0.164430122866436
Clay,1.337,0.155506914484745
Clay,1.338,0.146583706103057
Clay,1.339,0.139212651725092
Clay,1.34,0.133752983500188
Clay,1.341,0.128293315275282
Clay,1.342,0.122833647050377
Clay,1.343,0.117403015160156
Clay,1.344,0.11199769699761
Clay,1.345,0.106592378835063
Clay,1.346,0.101187060672517
Clay,1.347,0.0954355641438982
Clay,1.348,0.0894722108234265
Clay,1.349,0.0835088575029535
Clay,1.35,0.0775455041824818
Clay,1.351,0.0730711583390795
Clay,1.352,0.0692155136634358
Clay,1.353,0.0653598689877912
Clay,1.354,0.0615042243121474
Clay,1.355,0.0593114204981259
Clay,1.356,0.0575538293540605
Clay,1.357,0.0557962382099947
Clay,1.358,0.0540386470659293
Clay,1.359,0.0515417015395062
Clay,1.36,0.048942662534896
Clay,1.361,0.0463436235302853
Clay,1.362,0.0437445845256751
Clay,1.363,0.0403226083167806
Clay,1.364,0.0368705857190895
Clay,1.365,0.0334185631213976
Clay,1.366,0.0300254162891503
Clay,1.367,0.0277305289276802
Clay,1.368,0.0254356415662107
Clay,1.369,0.0231407542047407
Clay,1.37,0.0209922099112897
Clay,1.371,0.0197656269463556
Clay,1.372,0.0185390439814218
Clay,1.373,0.0173124610164877
Clay,1.374,0.0161819153609557
Clay,1.375,0.0153858154232531
Clay,1.376,0.0145897154855507
Clay,1.377,0.0137936155478481
Clay,1.378,0.0131104408366345
Clay,1.379,0.0126795610934624
Clay,1.38,0.0122486813502903
Clay,1.381,0.0118178016071181
Clay,1.382,0.0112896463086116
Clay,1.383,0.0106126883041726
Clay,1.384,0.00993573029973365
Clay,1.385,0.00925877229529459
Clay,1.386,0.0084184514231195
Clay,1.387,0.00740215022594383
Clay,1.388,0.00638584902876838
Clay,1.389,0.00536954783159271
Clay,1.39,0.00452465541802227
Clay,1.391,0.00381038831885414
Clay,1.392,0.00309612121968618
Clay,1.393,0.00238185412051805
Clay,1.394,0.00191965026268606
Clay,1.395,0.00159102482915478
Clay,1.396,0.00126239939562356
Clay,1.397,0.000933773962092279
Clay,1.398,0.000735861093521345
Clay,1.399,0.000583939682991915
Clay,1.4,0.000432018272462517
Clay,1.401,0.000280096861933087
Clay,1.402,0.000215836187634665
Clay,1.403,0.000170063204152709
Clay,1.404,0.000124290220670763
Clay,1.405,7.85172371888061e-05
Clay,1.406,0.000107975215830182
Clay,1.407,0.000144697986951287
Clay,1.408,0.000181420758072384
Clay,1.409,0.000218143529193482
Clay,1.41,0.000366877065588202
Clay,1.411,0.000515830230934419
Clay,1.412,0.000664783396280669
Clay,1.413,0.000822708769616584
Clay,1.414,0.00107828515084043
Clay,1.415,0.00133386153206421
Clay,1.416,0.00158943791328806
Clay,1.417,0.00183857102198082
Clay,1.418,0.00205630243466037
Clay,1.419,0.00227403384733987
Clay,1.42,0.00249176526001941
Clay,1.421,0.00267015824166772
Clay,1.422,0.00273443974398883
Clay,1.423,0.00279872124630993
Clay,1.424,0.00286300274863104
Clay,1.425,0.00286856388719695
Clay,1.426,0.00276138192735287
Clay,1.427,0.0026541999675088
Clay,1.428,0.00254701800766471
Clay,1.429,0.0023655524900058
Clay,1.43,0.00208504222859373
Clay,1.431,0.00180453196718171
Clay,1.432,0.00152402170576963
Clay,1.433,0.00126145532354684
Clay,1.434,0.00101580940535032
Clay,1.435,0.000770163487153865
Clay,1.436,0.000524517568957352
Clay,1.437,0.000371366830456442
Clay,1.438,0.000279678686932392
Clay,1.439,0.000187990543408363
Clay,1.44,9.63023998843128e-05
Clay,1.441,5.66385582661188e-05
Clay,1.442,4.06894981434596e-05
Clay,1.443,2.4740438020804e-05
Clay,1.444,8.79137789814486e-06
Clay,1.445,4.18415919113718e-06
Clay,1.446,2.90770910239324e-06
Clay,1.447,1.63125901364958e-06
Clay,1.448,3.5480892490563e-07
Clay,1.449,1.3709163629921e-07
Clay,1.45,9.30161736833707e-08
Clay,1.451,4.89407110675414e-08
Clay,1.452,4.86524845170225e-09
Clay,1.453,1.86175329722688e-09
Clay,1.454,1.23924176370305e-09
Clay,1.455,6.16730230179362e-10
Clay,1.456,1.36008047674012e-11
Clay,1.457,1.01053490656351e-11
Clay,1.458,6.60989336386826e-12
Clay,1.459,3.11443766210221e-12
Clay,1.46,2.85250687328994e-14
Clay,1.461,2.10115068140798e-14
Clay,1.462,1.34979448952584e-14
Clay,1.463,5.98438297643873e-15
Clay,1.464,0
Clay,1.465,0
Clay,1.466,0
Clay,1.467,0
Clay,1.468,0
Clay,1.469,0
Clay,1.47,0
Clay,1.471,0
Clay,1.472,0
Clay,1.473,0
Clay,1.474,0
Clay,1.475,0
Clay,1.476,0
Clay,1.477,0
Clay,1.478,0
Clay,1.479,0
Clay,1.48,0
Clay,1.481,0
Clay,1.482,0
Clay,1.483,0
Clay,1.484,0
Clay,1.485,0
Clay,1.486,0
Clay,1.487,0
Clay,1.488,0
Clay,1.489,0
Clay,1.49,0
Clay,1.491,0
Clay,1.492,0
Clay,1.493,0
Clay,1.494,0
Clay,1.495,0
Clay,1.496,0
Clay,1.497,0
Clay,1.498,0
Clay,1.499,0
Clay,1.5,0
Clay,1.501,0
Clay,1.502,0
Clay,1.503,0
Clay,1.504,0
Clay,1.505,0
Clay,1.506,0
Clay,1.507,3.7741793978599e-18
Clay,1.508,2.8821006310918e-17
Clay,1.509,5.38678332239705e-17
Clay,1.51,7.89146601370286e-17
Clay,1.511,9.28778946225664e-17
Clay,1.512,7.1117153515285e-17
Clay,1.513,4.93564124080085e-17
Clay,1.514,2.75956713007271e-17
Clay,1.515,1.18003276978472e-17
Clay,1.516,8.51424189207035e-18
Clay,1.517,5.22815608629419e-18
Clay,1.518,1.9420702805173e-18
Clay,1.519,0
Clay,1.52,0
Clay,1.521,0
Clay,1.522,0
Clay,1.523,0
Clay,1.524,0
Clay,1.525,0
Clay,1.526,0
Clay,1.527,0
Clay,1.528,0
Clay,1.529,0
Clay,1.53,0
Clay,1.531,0
Clay,1.532,0
Clay,1.533,0
Clay,1.534,0
Clay,1.535,0
Clay,1.536,0
Clay,1.537,0
Clay,1.538,0
Clay,1.539,0
Clay,1.54,0
Clay,1.541,0
Clay,1.542,0
Clay,1.543,0
Clay,1.544,0
Clay,1.545,0
Clay,1.546,0
Clay,1.547,0
Clay,1.548,0
Clay,1.549,0
Clay,1.55,0
Clay,1.551,0
Clay,1.552,0
Clay,1.553,0
Clay,1.554,0
Clay,1.555,0
Clay,1.556,0
Clay,1.557,0
Clay,1.558,0
Clay,1.559,0
Clay,1.56,0
Clay,1.561,0
Clay,1.562,0
Clay,1.563,0
Clay,1.564,0
Clay,1.565,0
Clay,1.566,0
Clay,1.567,0
Clay,1.568,0
Clay,1.569,0
Clay,1.57,0
Clay,1.571,0
Clay,1.572,0
Clay,1.573,0
Clay,1.574,0
Clay,1.575,0
Clay,1.576,0
Clay,1.577,0
Clay,1.578,0
Clay,1.579,0
Clay,1.58,0
Clay,1.581,0
Clay,1.582,0
Clay,1.583,0
Clay,1.584,0
Clay,1.585,0
Clay,1.586,0
Clay,1.587,0
Clay,1.588,0
Clay,1.589,0
Clay,1.59,0
Clay,1.591,0
Clay,1.592,0
Clay,1.593,0
Clay,1.594,0
Clay,1.595,0
Clay,1.596,0
Clay,1.597,0
Clay,1.598,0
Clay,1.599,0
Clay,1.6,0
Clay,1.601,0
Clay,1.602,0
Clay,1.603,0
Clay,1.604,0
Clay,1.605,0
Clay,1.606,0
Clay,1.607,0
Clay,1.608,0
Clay,1.609,0
Clay,1.61,0
Clay,1.611,0
Clay,1.612,0
Clay,1.613,0
Clay,1.614,0
Clay,1.615,0
Clay,1.616,0
Clay,1.617,0
Clay,1.618,0
Clay,1.619,0
Clay,1.62,0
Clay,1.621,0
Clay,1.622,0
Clay,1.623,0
Clay,1.624,0
Clay,1.625,0
Clay,1.626,0
Clay,1.627,0
Clay,1.628,0
Clay,1.629,0
Clay,1.63,0
Clay,1.631,0
Clay,1.632,0
Clay,1.633,0
Clay,1.634,0
Clay,1.635,0
Clay,1.636,0
Clay,1.637,0
Clay,1.638,0
Clay,1.639,0
Clay,1.64,3.33325163801215e-19
Clay,1.641,4.59155413136862e-18
Clay,1.642,8.84978309893507e-18
Clay,1.643,1.31080120665025e-17
Clay,1.644,1.72945392958448e-17
Clay,1.645,2.11165826892152e-17
Clay,1.646,2.49386260825849e-17
Clay,1.647,2.87606694759553e-17
Clay,1.648,2.96013108799865e-17
Clay,1.649,2.15210385190491e-17
Clay,1.65,1.34407661581135e-17
Clay,1.651,5.36049379717613e-18
Clay,1.652,0
Clay,1.653,0
Clay,1.654,0
Clay,1.655,0
Clay,1.656,4.52907526164643e-18
Clay,1.657,1.52436931260082e-17
Clay,1.658,2.59583109903676e-17
Clay,1.659,3.66729288547294e-17
Clay,1.66,5.69911946026165e-17
Clay,1.661,8.65806742688362e-17
Clay,1.662,1.16170153935049e-16
Clay,1.663,1.45759633601269e-16
Clay,1.664,1.55100024764849e-16
Clay,1.665,1.50652385270395e-16
Clay,1.666,1.46204745775943e-16
Clay,1.667,1.4175710628149e-16
Clay,1.668,1.15919508171575e-16
Clay,1.669,8.00630501354572e-17
Clay,1.67,4.42065920993314e-17
Clay,1.671,8.3501340632136e-18
Clay,1.672,1.08004789723599e-17
Clay,1.673,2.48796747756149e-17
Clay,1.674,3.8958870578873e-17
Clay,1.675,5.3038066382128e-17
Clay,1.676,1.16444635174514e-16
Clay,1.677,1.8833641721043e-16
Clay,1.678,2.60228199246363e-16
Clay,1.679,3.3211998128228e-16
Clay,1.68,3.95712052280005e-16
Clay,1.681,4.58768100273166e-16
Clay,1.682,5.2182414826634e-16
Clay,1.683,5.80716686395842e-16
Clay,1.684,4.80114769747756e-16
Clay,1.685,3.79512853099692e-16
Clay,1.686,2.78910936451606e-16
Clay,1.687,1.90444466162981e-16
Clay,1.688,1.98635761614617e-16
Clay,1.689,2.0682705706625e-16
Clay,1.69,2.15018352517886e-16
Clay,1.691,2.24644691731722e-16
Clay,1.692,2.40096456118859e-16
Clay,1.693,2.55548220505992e-16
Clay,1.694,2.7099998489313e-16
Clay,1.695,2.83507203238942e-16
Clay,1.696,2.88581981232181e-16
Clay,1.697,2.93656759225419e-16
Clay,1.698,2.98731537218658e-16
Clay,1.699,2.73397019660437e-16
Clay,1.7,1.96254072644152e-16
Clay,1.701,1.19111125627884e-16
Clay,1.702,4.19681786115991e-17
Clay,1.703,4.84147431217832e-18
Clay,1.704,1.54594716234415e-17
Clay,1.705,2.60774689347023e-17
Clay,1.706,3.66954662459655e-17
Clay,1.707,9.60113417033919e-17
Clay,1.708,1.96465496894424e-16
Clay,1.709,2.96919652085433e-16
Clay,1.71,3.97373807276465e-16
Clay,1.711,4.0844117859938e-16
Clay,1.712,3.66600484704439e-16
Clay,1.713,3.24759790809507e-16
Clay,1.714,2.82919096914566e-16
Clay,1.715,2.21513571082204e-16
Clay,1.716,1.52282112474857e-16
Clay,1.717,8.30506538675243e-17
Clay,1.718,1.38191952601766e-17
Clay,1.719,3.62819533332165e-19
Clay,1.72,8.16122177666622e-19
Clay,1.721,1.26942482200098e-18
Clay,1.722,1.72272746633543e-18
Clay,1.723,1.52629677403092e-17
Clay,1.724,3.04787982626719e-17
Clay,1.725,4.56946287850312e-17
Clay,1.726,6.09104593073939e-17
Clay,1.727,4.61436865871392e-17
Clay,1.728,3.05323334938554e-17
Clay,1.729,1.49209804005751e-17
Clay,1.73,1.22677260733521e-18
Clay,1.731,1.82707944580886e-17
Clay,1.732,3.53148163088459e-17
Clay,1.733,5.23588381595993e-17
Clay,1.734,6.45486431391271e-17
Clay,1.735,4.80723295682799e-17
Clay,1.736,3.15960159974291e-17
Clay,1.737,1.51197024265819e-17
Clay,1.738,2.44491956308866e-18
Clay,1.739,2.43116693680777e-18
Clay,1.74,2.41741431052688e-18
Clay,1.741,2.40366168424599e-18
Clay,1.742,2.21425643422518e-18
Clay,1.743,1.64643905034533e-18
Clay,1.744,1.07862166646535e-18
Clay,1.745,5.1080428258549e-19
Clay,1.746,3.26049495040897e-17
Clay,1.747,1.13057825767519e-16
Clay,1.748,1.93510702030965e-16
Clay,1.749,2.73963578294394e-16
Clay,1.75,3.12053474638057e-16
Clay,1.751,3.05916419945453e-16
Clay,1.752,2.99779365252849e-16
Clay,1.753,2.93642310560246e-16
Clay,1.754,3.09014568016305e-16
Clay,1.755,3.40262746343987e-16
Clay,1.756,3.71510924671677e-16
Clay,1.757,4.02759102999359e-16
Clay,1.758,3.53116700035148e-16
Clay,1.759,2.62071721439329e-16
Clay,1.76,1.71026742843491e-16
Clay,1.761,7.99817642476727e-17
Clay,1.762,8.25997115485304e-17
Clay,1.763,1.16847285657423e-16
Clay,1.764,1.51094859766323e-16
Clay,1.765,1.85342433875216e-16
Clay,1.766,1.58219076254349e-16
Clay,1.767,1.18850344931533e-16
Clay,1.768,7.94816136087093e-17
Clay,1.769,4.0112882285894e-17
Clay,1.77,2.82699160877679e-17
Clay,1.771,1.88281336558405e-17
Clay,1.772,9.38635122391103e-18
Clay,1.773,0
Clay,1.774,0
Clay,1.775,0
Clay,1.776,0
Clay,1.777,1.55213320495243e-19
Clay,1.778,1.8427453794967e-18
Clay,1.779,3.53027743849777e-18
Clay,1.78,5.21780949749922e-18
Clay,1.781,6.39179287081128e-18
Clay,1.782,5.19555154094176e-18
Clay,1.783,3.9993102110725e-18
Clay,1.784,2.80306888120298e-18
Clay,1.785,1.79306694683188e-18
Clay,1.786,1.30177621769985e-18
Clay,1.787,8.10485488567938e-19
Clay,1.788,3.19194759435914e-19
Clay,1.789,0
Clay,1.79,0
Clay,1.791,0
Clay,1.792,0
Clay,1.793,1.83611657733246e-18
Clay,1.794,6.04354066260926e-18
Clay,1.795,1.0250964747887e-17
Clay,1.796,1.44583888331638e-17
Clay,1.797,1.51620951008333e-17
Clay,1.798,1.2663901939676e-17
Clay,1.799,1.01657087785181e-17
Clay,1.8,7.66751561736083e-18
Clay,1.801,5.64949321103413e-18
Clay,1.802,3.94026228691438e-18
Clay,1.803,2.23103136279426e-18
Clay,1.804,5.21800438674515e-19
Clay,1.805,0
Clay,1.806,0
Clay,1.807,0
Clay,1.808,0
Clay,1.809,0
Clay,1.81,0
Clay,1.811,0
Clay,1.812,0
Clay,1.813,0
Clay,1.814,0
Clay,1.815,0
Clay,1.816,0
Clay,1.817,0
Clay,1.818,0
Clay,1.819,0
Clay,1.82,0
Clay,1.821,0
Clay,1.822,0
Clay,1.823,0
Clay,1.824,3.123383085411e-18
Clay,1.825,2.80616449080032e-17
Clay,1.826,5.29999067305898e-17
Clay,1.827,7.7938168553182e-17
Clay,1.828,9.60846253078729e-17
Clay,1.829,8.88875872258559e-17
Clay,1.83,8.16905491438404e-17
Clay,1.831,7.44935110618233e-17
Clay,1.832,6.41600420207069e-17
Clay,1.833,4.64188182801303e-17
Clay,1.834,2.86775945395577e-17
Clay,1.835,1.09363707989812e-17
Clay,1.836,0
Clay,1.837,0
Clay,1.838,0
Clay,1.839,0
Clay,1.84,1.47789811197089e-18
Clay,1.841,4.62458950870952e-18
Clay,1.842,7.77128090544745e-18
Clay,1.843,1.09179723021861e-17
Clay,1.844,1.21753849644676e-17
Clay,1.845,1.19227051171654e-17
Clay,1.846,1.16700252698633e-17
Clay,1.847,1.14173454225612e-17
Clay,1.848,9.46925109717694e-18
Clay,1.849,6.5752395477403e-18
Clay,1.85,3.68122799830429e-18
Clay,1.851,7.8721644886764e-19
Clay,1.852,0
Clay,1.853,0
Clay,1.854,0
Clay,1.855,0
Clay,1.856,0
Clay,1.857,0
Clay,1.858,0
Clay,1.859,0
Clay,1.86,0
Clay,1.861,0
Clay,1.862,0
Clay,1.863,0
Clay,1.864,0
Clay,1.865,0
Clay,1.866,0
Clay,1.867,0
Clay,1.868,0
Clay,1.869,0
Clay,1.87,0
Clay,1.871,0
Clay,1.872,0
Clay,1.873,0
Clay,1.874,0
Clay,1.875,0
Clay,1.876,0
Clay,1.877,0
Clay,1.878,0
Clay,1.879,0
Clay,1.88,0
